pep_length	start_pos	hla	weight	w
11	10	HLA-C03:03	6.300e-03	1.050e-03
11	10	HLA-C03:04	1.962e-03	1.033e-04
11	10	HLA-C04:01	6.773e-03	6.157e-04
11	10	HLA-C05:01	6.935e-01	1.067e-02
11	10	HLA-C06:02	7.620e-01	5.861e-02
11	10	HLA-C07:01	4.704e-03	1.176e-03
11	10	HLA-C07:02	7.879e-05	4.925e-06
11	10	HLA-C08:02	7.688e-04	3.203e-05
11	10	HLA-C14:02	8.048e-03	1.150e-03
11	10	HLA-C15:02	8.017e-04	2.672e-04
11	10	HLA-C16:01	3.028e-03	2.329e-04
11	10	HLA-C17:01	2.281e-05	2.851e-06
